immutableKey,approvedDirectImageUrl,approvedSourcePageUrl,exactVariantConfirmed,reviewer,evidenceNote
ca:apex-botanicals-valerian-678c16c7:2,https://apexbotanicals.com/wp-content/uploads/2023/03/Apex-Botanicals-valeriana-officinalis-valerian-tincture.png,https://apexbotanicals.com/product/valeriana-officinalis-valerian-root/,false,manual-audit,Manually audited CA product image
ca:apex-botanicals-valerian-678c16c7:3,https://apexbotanicals.com/wp-content/uploads/2023/03/Apex-Botanicals-valeriana-officinalis-valerian-tincture.png,https://apexbotanicals.com/product/valeriana-officinalis-valerian-root/,false,manual-audit,Manually audited CA product image
ca:apex-botanicals-white-peony-f93f67f9:0,https://apexbotanicals.com/wp-content/uploads/2023/03/Apex-Botanicals-paeonia-lactiflora-white-peony-tincture.png,https://apexbotanicals.com/product/paeonia-lactiflora-white-peony/,false,manual-audit,Manually audited CA product image
ca:apex-botanicals-white-peony-f93f67f9:1,https://apexbotanicals.com/wp-content/uploads/2023/03/Apex-Botanicals-paeonia-lactiflora-white-peony-tincture.png,https://apexbotanicals.com/product/paeonia-lactiflora-white-peony/,false,manual-audit,Manually audited CA product image
ca:apex-botanicals-white-peony-f93f67f9:2,https://apexbotanicals.com/wp-content/uploads/2023/03/Apex-Botanicals-paeonia-lactiflora-white-peony-tincture.png,https://apexbotanicals.com/product/paeonia-lactiflora-white-peony/,false,manual-audit,Manually audited CA product image
ca:apex-botanicals-white-peony-f93f67f9:3,https://apexbotanicals.com/wp-content/uploads/2023/03/Apex-Botanicals-paeonia-lactiflora-white-peony-tincture.png,https://apexbotanicals.com/product/paeonia-lactiflora-white-peony/,false,manual-audit,Manually audited CA product image
ca:apex-botanicals-wild-yam-e33ff3d2:0,https://apexbotanicals.com/wp-content/uploads/2023/03/Apex-Botanicals-dioscorea-villosa-wild-yam-tincture.png,https://apexbotanicals.com/product/dioscorea-villosa-wild-yam/,false,manual-audit,Manually audited CA product image
ca:apex-botanicals-wild-yam-e33ff3d2:1,https://apexbotanicals.com/wp-content/uploads/2023/03/Apex-Botanicals-dioscorea-villosa-wild-yam-tincture.png,https://apexbotanicals.com/product/dioscorea-villosa-wild-yam/,false,manual-audit,Manually audited CA product image
ca:apex-botanicals-wild-yam-e33ff3d2:2,https://apexbotanicals.com/wp-content/uploads/2023/03/Apex-Botanicals-dioscorea-villosa-wild-yam-tincture.png,https://apexbotanicals.com/product/dioscorea-villosa-wild-yam/,false,manual-audit,Manually audited CA product image
ca:apex-botanicals-wild-yam-e33ff3d2:3,https://apexbotanicals.com/wp-content/uploads/2023/03/Apex-Botanicals-dioscorea-villosa-wild-yam-tincture.png,https://apexbotanicals.com/product/dioscorea-villosa-wild-yam/,false,manual-audit,Manually audited CA product image
ca:apex-botanicals-wormwood-d6978ed9:0,https://apexbotanicals.com/wp-content/uploads/2023/03/Apex-Botanicals-artemesia-absinthum-wormwood-tincture.png,https://apexbotanicals.com/product/artemesia-absinthum-wormwood/,false,manual-audit,Manually audited CA product image
ca:apex-botanicals-wormwood-d6978ed9:1,https://apexbotanicals.com/wp-content/uploads/2023/03/Apex-Botanicals-artemesia-absinthum-wormwood-tincture.png,https://apexbotanicals.com/product/artemesia-absinthum-wormwood/,false,manual-audit,Manually audited CA product image
ca:apex-botanicals-wormwood-d6978ed9:2,https://apexbotanicals.com/wp-content/uploads/2023/03/Apex-Botanicals-artemesia-absinthum-wormwood-tincture.png,https://apexbotanicals.com/product/artemesia-absinthum-wormwood/,false,manual-audit,Manually audited CA product image
ca:apex-botanicals-wormwood-d6978ed9:3,https://apexbotanicals.com/wp-content/uploads/2023/03/Apex-Botanicals-artemesia-absinthum-wormwood-tincture.png,https://apexbotanicals.com/product/artemesia-absinthum-wormwood/,false,manual-audit,Manually audited CA product image
ca:apex-botanicals-your-choice-of-herbs-d66b7729:0,https://apexbotanicals.com/wp-content/uploads/2020/07/Apex-Botanicals-custom-tincture.webp,https://apexbotanicals.com/product/custom-blended-tincture/,false,manual-audit,Manually audited CA product image
ca:apex-botanicals-your-choice-of-herbs-d66b7729:1,https://apexbotanicals.com/wp-content/uploads/2020/07/Apex-Botanicals-custom-tincture.webp,https://apexbotanicals.com/product/custom-blended-tincture/,false,manual-audit,Manually audited CA product image
ca:apex-botanicals-your-choice-of-herbs-d66b7729:2,https://apexbotanicals.com/wp-content/uploads/2020/07/Apex-Botanicals-custom-tincture.webp,https://apexbotanicals.com/product/custom-blended-tincture/,false,manual-audit,Manually audited CA product image
ca:apex-botanicals-your-choice-of-herbs-d66b7729:3,https://apexbotanicals.com/wp-content/uploads/2020/07/Apex-Botanicals-custom-tincture.webp,https://apexbotanicals.com/product/custom-blended-tincture/,false,manual-audit,Manually audited CA product image
ca:atrium-pro-adenosyl-hydroxy-b12-94169927:0,https://yourhealthbasket.co.uk/wp-content/uploads/2021/01/ahb9_600x600_rgb_cropped_1-1.jpg,https://yourhealthbasket.co.uk/product/b12-adenosyl-hydroxy-90-capsules-pure-encapsulations/,false,manual-audit,Manually audited CA product image
ca:atrium-pro-alpha-lipoic-acid-600-mg-30662ac7:0,https://cdn11.bigcommerce.com/s-afe8c/products/7985/images/20575/Pure_Encapsulations_Alpha_Lipoic_Acid_600_mg_60_Veg_Capsules__25911.1765817538.220.220.jpg?c=2,https://www.healthpalace.ca/pure-encapsulations-alpha-lipoic-acid-600-mg-60-veg-capsules/,false,manual-audit,Manually audited CA product image
ca:atrium-pro-ascorbic-acid-capsules-004cbefd:0,https://yourhealthbasket.co.uk/wp-content/uploads/2021/01/​large_9335_ascorbic_acid-1.jpg,https://yourhealthbasket.co.uk/product/ascorbic-acid-250-capsules-pure-encapsulations/,false,manual-audit,Manually audited CA product image
ca:atrium-pro-ashwagandha-adf61d00:0,https://cdn11.bigcommerce.com/s-afe8c/products/16184/images/43656/Botanica_Ashwagandha_60_Liquid_Capsules__84697.1717436337.220.220.png?c=2,https://www.healthpalace.ca/botanica-ashwagandha-60-liquid-capsules/,false,manual-audit,Manually audited CA product image
ca:atrium-pro-astaxanthin-fcb9f617:0,https://yourhealthbasket.co.uk/wp-content/uploads/2021/01/nowast10.jpg,https://yourhealthbasket.co.uk/product/astaxanthin-10mg-60-softgels-now-foods/,false,manual-audit,Manually audited CA product image
ca:atrium-pro-b-complex-plus-120-s-a66d21ab:0,https://yourhealthbasket.co.uk/wp-content/uploads/2021/01/​large_6087_b_complex_plus-1.jpg,https://yourhealthbasket.co.uk/product/b-complex-plus-120-vcaps-pure-encapsulations/,false,manual-audit,Manually audited CA product image
ca:atrium-pro-b-complex-plus-60-s-bb29fc2b:0,https://yourhealthbasket.co.uk/wp-content/uploads/2019/07/Pure-Encapsulations-B-Complex-Plus-60_29543_e1a7e423-057c-474f-9e3d-38d013bbf960.jpg,https://yourhealthbasket.co.uk/product/b-complex-plus-60-veg-caps-pure-encapsulations/,false,manual-audit,Manually audited CA product image
ca:atrium-pro-b12-folate-70a9ff5c:0,https://yourhealthbasket.co.uk/wp-content/uploads/2019/07/Pure-Encapsulations-B12-Folate-60-caps-37365_727fcf84-de4c-4279-ab72-e51225809290.webp,https://yourhealthbasket.co.uk/product/b12-b-12-folate-60-veg-caps-pure-encapsulations/,false,manual-audit,Manually audited CA product image
ca:atrium-pro-b12-liquid-6aec7a55:0,https://yourhealthbasket.co.uk/wp-content/uploads/2022/02/Untitled-35.png,https://yourhealthbasket.co.uk/product/b12-liquid-1-fl-oz-30-ml-pure-encapsulations/,false,manual-audit,Manually audited CA product image
ca:atrium-pro-bio-enzymes-aaeb3338:0,https://www.seroyal.com/media/catalog/product/cache/daef1c54c66e7829da9c6bbcf101b5de/image/8795af4e/bio-enzymes-10529-100u.jpeg,https://www.seroyal.com/bio-enzymes-1.html/,false,manual-audit,Manually audited CA product image
ca:atrium-pro-biotone-efa-16bb41f0:0,https://www.seroyal.com/media/catalog/product/cache/daef1c54c66e7829da9c6bbcf101b5de/image/86855c10/biotone-efa-10400-100u.jpeg,https://www.seroyal.com/biotone-efa-100.html/,false,manual-audit,Manually audited CA product image
ca:atrium-pro-buffered-ascorbic-acid-58465dcd:0,https://yourhealthbasket.co.uk/wp-content/uploads/2021/01/​large_6537_pen-abp32uk-1.jpg,https://yourhealthbasket.co.uk/product/buffered-ascorbic-acid-powder-227g-pure-encapsulations/,false,manual-audit,Manually audited CA product image
ca:atrium-pro-cod-liver-oil-dha-epa-forte-5368657e:0,https://www.seroyal.com/media/catalog/product/cache/daef1c54c66e7829da9c6bbcf101b5de/image/87101668/cod-liver-oil-dha-epa-forte-10433-60u.jpeg,https://www.seroyal.com/cod-liver-oil-dha-epa-forte-60.html/,false,manual-audit,Manually audited CA product image
ca:atrium-pro-col-sterol-3c051b39:0,https://www.seroyal.com/media/catalog/product/cache/daef1c54c66e7829da9c6bbcf101b5de/image/881141e8/col-sterol-10562-60u.jpeg,https://www.seroyal.com/col-sterol-60.html/,false,manual-audit,Manually audited CA product image
ca:atrium-pro-cortisol-calm-51faecba:0,https://yourhealthbasket.co.uk/wp-content/uploads/2025/08/448_source_1730825407.jpg,https://yourhealthbasket.co.uk/product/cortisol-calm-60-capsules-pure-encapsulations-soi/,false,manual-audit,Manually audited CA product image
ca:atrium-pro-curcumin-500-with-bioperine-061fd811:0,https://yourhealthbasket.co.uk/wp-content/uploads/2021/01/​large_6613_curcmin_500-1.jpg,https://yourhealthbasket.co.uk/product/curcumin-500-with-bioperine-60-veg-caps-pure-encapsulations/,false,manual-audit,Manually audited CA product image
ca:atrium-pro-d-mulsion-1000-berry-2bef6ea7:0,https://www.atriumpro.ca/media/catalog/product/cache/daef1c54c66e7829da9c6bbcf101b5de/image/88277f3a/d-mulsion-1000-berry-01175.png,https://www.atriumpro.ca/d-mulsion-1000-berry-ca.html,false,manual-audit,Manually audited CA product image
ca:atrium-pro-d3-k2-mulsion-dbb81977:0,https://www.seroyal.com/media/catalog/product/cache/daef1c54c66e7829da9c6bbcf101b5de/image/839729c2/d3-k2-mulsion-01170-20u.jpeg,https://www.seroyal.com/d3-k2-mulsion-1.html/,false,manual-audit,Manually audited CA product image
ca:atrium-pro-d3-liquid-2c12e070:0,https://cdn11.bigcommerce.com/s-afe8c/products/6582/images/41188/Genestra_D3_1000_Drops_1_fl_oz_30_ml__83900.1683924137.220.220.jpg?c=2,https://www.healthpalace.ca/genestra-d3-1000-drops-1-fl-oz-30-ml/,false,manual-audit,Manually audited CA product image
ca:atrium-pro-dim-and-detox-2153ca97:0,https://cdn11.bigcommerce.com/s-afe8c/products/16110/images/42571/Biomed_DIM_Liver_Detox_60_Capsules__05562.1777491888.220.220.jpg?c=2,https://www.healthpalace.ca/biomed-dim-liver-detox-60-capsules/,false,manual-audit,Manually audited CA product image
ca:atrium-pro-dim-f0e1a3e6:0,https://cdn11.bigcommerce.com/s-afe8c/products/16110/images/42571/Biomed_DIM_Liver_Detox_60_Capsules__05562.1777491888.220.220.jpg?c=2,https://www.healthpalace.ca/biomed-dim-liver-detox-60-capsules/,false,manual-audit,Manually audited CA product image
ca:atrium-pro-epa-dha-essentials-b085b574:0,https://yourhealthbasket.co.uk/wp-content/uploads/2021/01/​large_9112_epa-1.jpg,https://yourhealthbasket.co.uk/product/epa-dha-essentials-180-softgels-pure-encapsulations/,false,manual-audit,Manually audited CA product image
ca:atrium-pro-gla-130-primrose-oil-c659a14b:0,https://www.seroyal.com/media/catalog/product/cache/daef1c54c66e7829da9c6bbcf101b5de/image/8693d433/gla-130-primrose-oil-10414-90u.jpeg,https://www.seroyal.com/gla-130-primrose-oil-1.html/,false,manual-audit,Manually audited CA product image
ca:atrium-pro-glucosamine-chondroitin-with-msm-68776fc6:0,https://yourhealthbasket.co.uk/wp-content/uploads/2021/01/​large_8506_SOL-01317-3-1.jpg,https://yourhealthbasket.co.uk/product/glucosamine-hyaluronic-acid-chondroitin-msm-120-tabs-solgar/,false,manual-audit,Manually audited CA product image
ca:atrium-pro-hair-skin-nails-ultra-5ac30387:0,https://yourhealthbasket.co.uk/wp-content/uploads/2021/01/​large_9669_pen-hsn6uk-1.jpg,https://yourhealthbasket.co.uk/product/hair-skin-and-nails-ultra-60-capsules-pure-encapsulations/,false,manual-audit,Manually audited CA product image
ca:atrium-pro-hmf-baby-f-eefaadb2:0,https://cdn11.bigcommerce.com/s-afe8c/products/7584/images/41092/Genestra_HMF_Baby_F_-_66_g_Powder__75909.1683660105.220.220.jpg?c=2,https://www.healthpalace.ca/genestra-hmf-baby-f-66-g-powder/,false,manual-audit,Manually audited CA product image
ca:atrium-pro-hmf-bifido-capsules-a8e0beb6:0,https://www.seroyal.com/media/catalog/product/cache/daef1c54c66e7829da9c6bbcf101b5de/image/86990b47/hmf-bifido-capsules-10425-30u.jpeg,https://www.seroyal.com/hmf-bifido-capsules-1.html/,false,manual-audit,Manually audited CA product image
ca:atrium-pro-hmf-capsules-0646cd6c:0,https://www.seroyal.com/media/catalog/product/cache/daef1c54c66e7829da9c6bbcf101b5de/image/86897671/hmf-capsule-10409-60u.jpeg,https://www.seroyal.com/hmf-capsules-1.html/,false,manual-audit,Manually audited CA product image
ca:atrium-pro-hmf-child-f38d7b1e:0,https://www.seroyal.com/media/catalog/product/cache/daef1c54c66e7829da9c6bbcf101b5de/image/8729b40e/hmf-child-10451-30u.jpeg,https://www.seroyal.com/hmf-child-1.html/,false,manual-audit,Manually audited CA product image
ca:atrium-pro-hmf-fit-for-school-949d715b:0,https://www.seroyal.com/media/catalog/product/cache/daef1c54c66e7829da9c6bbcf101b5de/image/8765e3d6/hmf-fit-for-school-10497-30u.jpeg,https://www.seroyal.com/hmf-fit-for-school-1.html/,false,manual-audit,Manually audited CA product image
ca:atrium-pro-hmf-forte-1f4e5fbb:0,https://www.seroyal.com/media/catalog/product/cache/daef1c54c66e7829da9c6bbcf101b5de/image/82294e88/hmf-forte-10418-us.jpeg,https://www.seroyal.com/hmf-forte-1.html/,false,manual-audit,Manually audited CA product image
ca:atrium-pro-hmf-immune-c35e3415:0,https://www.seroyal.com/media/catalog/product/cache/daef1c54c66e7829da9c6bbcf101b5de/image/86700d25/hmf-immune-10365-30u.jpeg,https://www.seroyal.com/hmf-immune-1.html/,false,manual-audit,Manually audited CA product image
ca:atrium-pro-hmf-intensive-327e04e2:0,https://www.seroyal.com/media/catalog/product/cache/daef1c54c66e7829da9c6bbcf101b5de/image/8704c670/hmf-intensive-10431-30u.jpeg,https://www.seroyal.com/hmf-intensive-1.html/,false,manual-audit,Manually audited CA product image
ca:atrium-pro-hmf-intensive-50-f89a0aa3:0,https://www.seroyal.com/media/catalog/product/cache/daef1c54c66e7829da9c6bbcf101b5de/image/96371300/hmf-trade-intensive-50-10354-1-30u.jpeg,https://www.seroyal.com/hmf-intensive-50-us.html/,false,manual-audit,Manually audited CA product image
ca:atrium-pro-hmf-intensive-500-ae91931f:0,https://www.seroyal.com/media/catalog/product/cache/daef1c54c66e7829da9c6bbcf101b5de/image/8660f0df/hmf-intensive-500-10199-30u.jpeg,https://www.seroyal.com/hmf-intensive-500-30.html/,false,manual-audit,Manually audited CA product image
ca:atrium-pro-hmf-metabolic-be0b65cf:0,https://www.seroyal.com/media/catalog/product/cache/daef1c54c66e7829da9c6bbcf101b5de/image/866518f9/hmf-metabolic-10341-30u.jpeg,https://www.seroyal.com/hmf-metabolic-1.html/,false,manual-audit,Manually audited CA product image
ca:atrium-pro-hmf-multi-strain-100-12504d3e:0,https://www.seroyal.com/media/catalog/product/cache/daef1c54c66e7829da9c6bbcf101b5de/image/86581502/hmf-multi-strain-100-10197-30u.jpeg,https://www.seroyal.com/hmf-multi-strain-101.html/,false,manual-audit,Manually audited CA product image
ca:atrium-pro-hmf-multi-strain-3565ad20:0,https://www.seroyal.com/media/catalog/product/cache/daef1c54c66e7829da9c6bbcf101b5de/image/87498476/hmf-multi-strain-10487-60u.jpeg,https://www.seroyal.com/hmf-multi-strain-1.html/,false,manual-audit,Manually audited CA product image
ca:atrium-pro-hmf-multi-strain-50-eb3fbeaa:0,https://www.seroyal.com/media/catalog/product/cache/daef1c54c66e7829da9c6bbcf101b5de/image/8766674f/hmf-multi-strain-50-10498-30u.jpeg,https://www.seroyal.com/hmf-multi-strain-51.html/,false,manual-audit,Manually audited CA product image
ca:atrium-pro-hmf-multi-strain-powder-dc399808:0,https://www.seroyal.com/media/catalog/product/cache/daef1c54c66e7829da9c6bbcf101b5de/image/867710f3/hmf-multi-strain-powder-10387-60u.jpeg,https://www.seroyal.com/hmf-multi-strain-powder-1.html/,false,manual-audit,Manually audited CA product image
ca:atrium-pro-hmf-multi-strain-shelf-stable-3d9b05d6:0,https://www.seroyal.com/media/catalog/product/cache/daef1c54c66e7829da9c6bbcf101b5de/image/90405941/hmf-trade-multi-strain-shelf-stable-10662-50u.jpeg,https://www.seroyal.com/hmftm-multi-strain-shelf-stable.html/,false,manual-audit,Manually audited CA product image
ca:atrium-pro-hmf-neuro-powder-d61d8a6e:0,https://www.seroyal.com/media/catalog/product/cache/daef1c54c66e7829da9c6bbcf101b5de/image/8717d3fb/hmf-neuro-powder-10443-60u.jpeg,https://www.seroyal.com/hmf-neuro-powder-1.html/,false,manual-audit,Manually audited CA product image
ca:atrium-pro-hmf-powder-b5548eda:0,https://www.seroyal.com/media/catalog/product/cache/daef1c54c66e7829da9c6bbcf101b5de/image/92159ee6/hmf-powder-10408-75u.jpeg,https://www.seroyal.com/hmf-powder-reform.html/,false,manual-audit,Manually audited CA product image
ca:atrium-pro-hmf-replenish-capsules-58848ebe:0,https://www.seroyal.com/media/catalog/product/cache/daef1c54c66e7829da9c6bbcf101b5de/image/8732bf7c/hmf-replenish-capsule-10457-14u.jpeg,https://www.seroyal.com/hmf-replenish-capsules-1.html/,false,manual-audit,Manually audited CA product image
ca:atrium-pro-hmf-travel-647d0396:0,https://www.seroyal.com/media/catalog/product/cache/daef1c54c66e7829da9c6bbcf101b5de/image/8659e68b/hmf-travel-10198-30u.jpeg,https://www.seroyal.com/hmf-travel-1.html/,false,manual-audit,Manually audited CA product image
ca:atrium-pro-ichol-plus-4b580948:0,https://www.seroyal.com/media/catalog/product/cache/daef1c54c66e7829da9c6bbcf101b5de/image/84090b0a/ichol-plus-02115-90u.jpeg,https://www.seroyal.com/ichol-plus-1.html/,false,manual-audit,Manually audited CA product image
ca:atrium-pro-iron-85988a4b:0,https://cdn11.bigcommerce.com/s-afe8c/products/10363/images/44619/nfh_heme-iron-sap_60_capsules__27820.1724852337.220.220.jpg?c=2,https://www.healthpalace.ca/nfh-heme-iron-sap-60-capsules/,false,manual-audit,Manually audited CA product image
ca:atrium-pro-l-glutamine-powder-19358f82:0,https://yourhealthbasket.co.uk/wp-content/uploads/2021/01/​large_9777_l_glut_powder-1.jpg,https://yourhealthbasket.co.uk/product/l-glutamine-powder-227g-pure-encapsulations/,false,manual-audit,Manually audited CA product image
ca:atrium-pro-l-lysine-9b34790a:0,https://yourhealthbasket.co.uk/wp-content/uploads/2021/01/​large_6746_lrg_LL9-1.jpg,https://yourhealthbasket.co.uk/product/l-lysine-500-mg-90-vcaps-pure-encapsulations/,false,manual-audit,Manually audited CA product image
ca:atrium-pro-l-theanine-bd7c0d0a:0,https://cdn11.bigcommerce.com/s-afe8c/products/16711/images/50378/Bioclinic_Naturals_L-Theanine_250_mg_Capsules__92808.1779821265.220.220.png?c=2,https://www.healthpalace.ca/bioclinic-naturals-l-theanine-250-mg-60-capsules/,false,manual-audit,Manually audited CA product image
ca:atrium-pro-liposomal-glutathione-81105de0:0,https://yourhealthbasket.co.uk/wp-content/uploads/2022/02/Pure-Encapsulations-Liposomal-Glutathione-60-softgels-40847_deb8c078-7bb2-486c-9109-a8fb84e31b58_2000x.jpg,https://yourhealthbasket.co.uk/product/liposomal-glutathione-60-softgels-pure-encapsulations/,false,manual-audit,Manually audited CA product image
ca:atrium-pro-liquid-b-complex-4058b422:0,https://www.seroyal.com/media/catalog/product/cache/daef1c54c66e7829da9c6bbcf101b5de/image/8412ab1d/liquid-b-complex-02131a-450u.jpeg,https://www.seroyal.com/liquid-b-complex-1.html/,false,manual-audit,Manually audited CA product image
ca:atrium-pro-liver-g-i-detox-6ab86d13:0,https://yourhealthbasket.co.uk/wp-content/uploads/2019/07/Screenshot-2026-06-01-095910.png,https://yourhealthbasket.co.uk/product/liver-g-i-detox-60-veg-caps-pure-encapsulations/,false,manual-audit,Manually audited CA product image
ca:atrium-pro-m-r-s-mushroom-formula-f918662b:0,https://yourhealthbasket.co.uk/wp-content/uploads/2019/07/61U50yslXqS._AC_SL1500_.jpg,https://yourhealthbasket.co.uk/product/organic-ten-mushroom-formula-120-veg-caps-econugenics/,false,manual-audit,Manually audited CA product image
ca:atrium-pro-magnesium-complex-liquid-c64b4ebc:0,https://www.seroyal.com/media/catalog/product/cache/daef1c54c66e7829da9c6bbcf101b5de/image/84404bb9/magnesium-complex-liquid-04235-450u.jpeg,https://www.seroyal.com/magnesium-complex-liquid-1.html/,false,manual-audit,Manually audited CA product image
ca:atrium-pro-magnesium-dc53676e:0,https://www.seroyal.com/media/catalog/product/cache/daef1c54c66e7829da9c6bbcf101b5de/image/84357369/magnesium-04216-90u.jpeg,https://www.seroyal.com/magnesium-1.html/,false,manual-audit,Manually audited CA product image
ca:atrium-pro-multi-efa-capsules-550892f3:0,https://www.seroyal.com/media/catalog/product/cache/daef1c54c66e7829da9c6bbcf101b5de/image/8702f438/multi-efa-capsule-10430-90u.jpeg,https://www.seroyal.com/multi-efa-capsules-1.html/,false,manual-audit,Manually audited CA product image
ca:atrium-pro-nac-glycine-powder-60d0324e:0,https://yourhealthbasket.co.uk/wp-content/uploads/2022/03/Z01YQNIA-1024x1024.png,https://yourhealthbasket.co.uk/product/nac-glycine-powder-159g-pure-encapsulations/,false,manual-audit,Manually audited CA product image
ca:atrium-pro-omega-efa-liquid-b28650ca:0,https://www.seroyal.com/media/catalog/product/cache/daef1c54c66e7829da9c6bbcf101b5de/image/873726a6/omega-efa-liquid-10469-150u.jpeg,https://www.seroyal.com/omega-efa-liquid-1.html/,false,manual-audit,Manually audited CA product image
ca:atrium-pro-phyto-adr-d0f510d4:0,https://yourhealthbasket.co.uk/wp-content/uploads/2022/02/pure-encapsulations-phyto-adr-60-capsules-p26939-47368_image.jpg,https://yourhealthbasket.co.uk/product/phyto-adr-60-caps-pure-encapsulations/,false,manual-audit,Manually audited CA product image
ca:atrium-pro-pumpkin-capsules-4465661b:0,https://www.seroyal.com/media/catalog/product/cache/daef1c54c66e7829da9c6bbcf101b5de/image/8794485c/pumpkin-capsules-10527-90u.jpeg,https://www.seroyal.com/pumpkin-capsules-1.html/,false,manual-audit,Manually audited CA product image
ca:atrium-pro-resveratrol-extra-e3f54a20:0,https://yourhealthbasket.co.uk/wp-content/uploads/2021/01/​large_6926_res_extra-1.jpg,https://yourhealthbasket.co.uk/product/resveratrol-extra-60-caps-pure-encapsulations/,false,manual-audit,Manually audited CA product image
ca:atrium-pro-saccharomyces-boulardii-27624698:0,https://cdn11.bigcommerce.com/s-afe8c/products/7196/images/23522/Biotics_Research_Saccharomyces_boulardii_60_Capsules__99590.1642186243.220.220.png?c=2,https://www.healthpalace.ca/biotics-research-saccharomyces-boulardii-60-capsules/,false,manual-audit,Manually audited CA product image
ca:atrium-pro-selenium-a58c9e0e:0,https://cdn11.bigcommerce.com/s-afe8c/products/6571/images/21020/Thorne_Selenomethionine_60_Veg_Capsules__28379.1688745100.220.220.png?c=2,https://www.healthpalace.ca/thorne-selenium-200-mcg-60-veg-capsules/,false,manual-audit,Manually audited CA product image
ca:atrium-pro-selenium-e-4184e289:0,https://www.seroyal.com/media/catalog/product/cache/daef1c54c66e7829da9c6bbcf101b5de/image/880099b6/selenium-e-10537-60u.jpeg,https://www.seroyal.com/selenium-e-1.html/,false,manual-audit,Manually audited CA product image
ca:atrium-pro-super-efa-forte-liquid-a41cb917:0,https://www.seroyal.com/media/catalog/product/cache/daef1c54c66e7829da9c6bbcf101b5de/image/82227608/super-efa-forte-liquid-10391-us.jpeg,https://www.seroyal.com/super-efa-forte-liquid-2.html/,false,manual-audit,Manually audited CA product image
ca:atrium-pro-super-neurogen-dha-4c107e54:0,https://www.seroyal.com/media/catalog/product/cache/daef1c54c66e7829da9c6bbcf101b5de/image/878895a8/super-neurogen-dha-10585-30u.jpeg,https://www.seroyal.com/super-neurogen-dha-1.html/,false,manual-audit,Manually audited CA product image
ca:atrium-pro-thyroid-support-complex-9f466f1e:0,https://yourhealthbasket.co.uk/wp-content/uploads/2021/01/​large_9117_thy_sc_60-1.jpg,https://yourhealthbasket.co.uk/product/thyroid-support-complex-60-capsules-pure-encapsulations/,false,manual-audit,Manually audited CA product image
ca:atrium-pro-vitamin-a-10-000-iu-ab11fccb:0,https://yourhealthbasket.co.uk/wp-content/uploads/2023/03/120-gels.png,https://yourhealthbasket.co.uk/product/vitamin-d3-10000-iu-120-softgels-protocol-for-life-balance/,false,manual-audit,Manually audited CA product image
ca:atrium-pro-vitamin-a-9f575a6e:0,https://www.seroyal.com/media/catalog/product/cache/daef1c54c66e7829da9c6bbcf101b5de/image/839128fa/vitamin-a-01126-60u.jpeg,https://www.seroyal.com/vitamin-a-60-us.html/,false,manual-audit,Manually audited CA product image
ca:atrium-pro-vitamin-e-with-mixed-tocopherols-6a2abd9b:0,https://yourhealthbasket.co.uk/wp-content/uploads/2021/01/​large_7227_vit_e_-_pure-1.jpg,https://yourhealthbasket.co.uk/product/vitamin-e-with-mixed-tocopherols-400-iu-90-softgels-pure-encapsulations/,false,manual-audit,Manually audited CA product image
ca:beyond-balance-mc-bab-1-22630805:0,http://peakhealthshop.com/cdn/shop/files/MC-BAB-1_4da9cf23-2b38-4036-83b3-dfdf7ae2e767.png?v=1756796220,https://peakhealthshop.com/products/mc-bab-1/,false,manual-audit,Manually audited CA product image
ca:beyond-balance-mc-bab-3-15c2b308:0,http://abundantlifenutrients.com/cdn/shop/files/Beyond_Balance_MC-BAB-3.png?v=1738067988,https://abundantlifenutrients.com/products/beyond-balance-mc-bab-3-2fl/,false,manual-audit,Manually audited CA product image
ca:beyond-balance-mc-bar-1-b4318e18:0,http://peakhealthshop.com/cdn/shop/files/MC-BAR-1_2e22b896-e789-4383-a8b0-640c28d7efba.png?v=1756797151,https://peakhealthshop.com/products/bar-1/,false,manual-audit,Manually audited CA product image
ca:beyond-balance-mycoregen-9b81f0c8:0,http://abundantlifenutrients.com/cdn/shop/files/Beyond_Balance_MYCOREGEN.png?v=1738067988,https://abundantlifenutrients.com/products/beyond-balance-mycoregen-1-fl/,false,manual-audit,Manually audited CA product image
ca:beyond-balance-pro-myco-a46c6c9b:0,http://abundantlifenutrients.com/cdn/shop/files/Beyond_Balance_PRO-MYCO.png?v=1738067988,https://abundantlifenutrients.com/products/beyond-balance-pro-myco-2fl/,false,manual-audit,Manually audited CA product image
ca:bioclinic-naturals-b12-methylcobalamin-1000-mcg-fdb9a32c:0,https://yourhealthbasket.co.uk/wp-content/uploads/2021/01/​large_8224_solgarvitaminb121000mcg60nuggets-1.jpg,https://yourhealthbasket.co.uk/product/sublingual-methylcobalamin-vitamin-b12-1000-mcg-60-nuggets-solgar/,false,manual-audit,Manually audited CA product image
ca:bioclinic-naturals-b12-methylcobalamin-5000-mcg-3077dfd4:0,https://yourhealthbasket.co.uk/wp-content/uploads/2021/01/NF-1-12.jpg,https://yourhealthbasket.co.uk/product/methylcobalamin-b12-5000-mcg-60-chewable-tablets-natural-factors/,false,manual-audit,Manually audited CA product image
ca:bioclinic-naturals-bromelain-500-mg-5c3b5da7:0,https://yourhealthbasket.co.uk/wp-content/uploads/2019/07/753950002159-BFP-V4-042324.webp,https://yourhealthbasket.co.uk/product/3000-gdu-bromelain-500-mg-90-veggie-caps-doctors-best/,false,manual-audit,Manually audited CA product image
