removedSharedSourcePage,affectedRows,distinctIdentities,correction
https://yourhealthbasket.co.uk/product/performance-peptides-120-capsules-designs-for-health/,3,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://yourhealthbasket.co.uk/product/pregnancy-support-30-capsules-microbiome-labs/,3,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://yourhealthbasket.co.uk/product/quattroferrin-21-60-capsules/,3,3,REMOVED_AS_AUTHORITATIVE_SOURCE
https://yourhealthbasket.co.uk/product/renewgut-thrive-150-capsules-researched-nutritionals/,3,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://yourhealthbasket.co.uk/product/resveratrol-extra-60-caps-pure-encapsulations/,3,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://yourhealthbasket.co.uk/product/riboflavin-400-mg-60-vegetarian-capsules-seeking-health/,3,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://yourhealthbasket.co.uk/product/sam-e-tmg-lemon-30-servings-xymogen-soi/,3,3,REMOVED_AS_AUTHORITATIVE_SOURCE
https://yourhealthbasket.co.uk/product/serretia-60-caps-arthur-andrew-medical/,3,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://yourhealthbasket.co.uk/product/skin-nutrients-90-capsules-seeking-health/,3,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://yourhealthbasket.co.uk/product/spm-supreme-60-softgels-designs-for-health/,3,3,REMOVED_AS_AUTHORITATIVE_SOURCE
https://yourhealthbasket.co.uk/product/stabilium-200-30-capsules-allergy-research-group/,3,3,REMOVED_AS_AUTHORITATIVE_SOURCE
https://yourhealthbasket.co.uk/product/stellar-c-90-capsules-designs-for-health/,3,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://yourhealthbasket.co.uk/product/stress-nutrients-formerly-adrenal-nutrients-90-capsules-seeking-health/,3,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://yourhealthbasket.co.uk/product/taurine-1000-mg-120-caps-vital-nutrients/,3,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://yourhealthbasket.co.uk/product/telomere-pro-30-capsules-enzyme-science/,3,3,REMOVED_AS_AUTHORITATIVE_SOURCE
https://yourhealthbasket.co.uk/product/testosterone-nutrients-120-capsules-seeking-health/,3,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://yourhealthbasket.co.uk/product/thyroid-natural-glandular-100-capsules-allergy-research-group/,3,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://yourhealthbasket.co.uk/product/thyroid-support-complex-60-capsules-pure-encapsulations/,3,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://yourhealthbasket.co.uk/product/thyrostim-270-tablets-biotics-research/,3,3,REMOVED_AS_AUTHORITATIVE_SOURCE
https://yourhealthbasket.co.uk/product/trace-minerals-complex-ii-iron-and-copper-free-30-vegetable-capsules-seeking-health/,3,3,REMOVED_AS_AUTHORITATIVE_SOURCE
https://yourhealthbasket.co.uk/product/twice-daily-multi-120-capsules-designs-for-health/,3,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://yourhealthbasket.co.uk/product/twice-daily-multi-60-veg-caps-designs-for-health/,3,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://yourhealthbasket.co.uk/product/ultra-binder-120-capsules-quicksilver-scientific/,3,3,REMOVED_AS_AUTHORITATIVE_SOURCE
https://yourhealthbasket.co.uk/product/vaginal-balance-60-capsules-microbiome-labs/,3,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://yourhealthbasket.co.uk/product/vitamin-d3-50000-iu-50-softgels-protocol-for-life-balance/,3,3,REMOVED_AS_AUTHORITATIVE_SOURCE
https://yourhealthbasket.co.uk/product/whey-cool-chocolate-900g-powder-designs-for-health-soi/,3,3,REMOVED_AS_AUTHORITATIVE_SOURCE
https://yourhealthbasket.co.uk/product/zenbiome-cope-60-capsules-microbiome-labs/,3,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://yourhealthbasket.co.uk/product/zenbiome-sleep-30-capsules-microbiome-labs/,3,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://yourhealthbasket.co.uk/product/zinc-bisglycinate-15-mg-60-caps-thorne-research/,3,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://yourhealthbasket.co.uk/product/zn-zyme-forte-100-tablets-biotics-research/,3,3,REMOVED_AS_AUTHORITATIVE_SOURCE
../images/13e3cbd17bcb.jpg,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://activatedprobiotics.com.au/products/biome-daily-kids-probiotic/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://activatedprobiotics.com.au/products/biome-daily-probiotic/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://activatedprobiotics.com.au/products/biome-her-probiotic/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://activatedprobiotics.com.au/products/biome-relief-probiotic/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://ancientnutrition.com/products/multi-collagen-advanced-lean-cinnamon/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://ancientnutrition.com/products/multi-collagen-protein-unflavored,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://aor.ca/product/5-htp-extra-strength/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://aor.ca/product/advanced-pcos-relief/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://aor.ca/product/ahiflower-oil/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://aor.ca/product/c-bioflavonoids/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://aor.ca/product/curcumin-95/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://aor.ca/product/fem-adapt/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://aor.ca/product/green-lipped-ffa/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://aor.ca/product/gymnema-75/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://aor.ca/product/holy-basil/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://aor.ca/product/l-glutamine-capsules/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://aor.ca/product/l-glutamine-powder/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://aor.ca/product/lysine-vitamin-c-and-hyaluronic-acid/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://aor.ca/product/mag-malate-renew/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://aor.ca/product/magnesium-synergy/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://aor.ca/product/menopause-relief/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://aor.ca/product/migraine-manager/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://aor.ca/product/nattokinase-100mg/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://aor.ca/product/ortho-heart/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://aor.ca/product/ortho-iron-vegan/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://aor.ca/product/pantethine/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://aor.ca/product/pro-5-htp-100/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://aor.ca/product/pro-adapt/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://aor.ca/product/pro-adrenal-glandular/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://aor.ca/product/pro-bones/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://aor.ca/product/pro-boswellia-max/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://aor.ca/product/pro-curcumin/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://aor.ca/product/pro-destress/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://aor.ca/product/pro-e-complex/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://aor.ca/product/pro-estro-support/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://aor.ca/product/pro-gastro-relief/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://aor.ca/product/pro-green-tea/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://aor.ca/product/pro-magnesium-plus/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://aor.ca/product/pro-magnesium-synergy/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://aor.ca/product/pro-n-a-c/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://aor.ca/product/pro-ortho-core/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://aor.ca/product/pro-pain-relief/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://aor.ca/product/pro-palmitoylethanolamide/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://aor.ca/product/pro-quercetin/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://aor.ca/product/pro-sleep/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://aor.ca/product/pro-theanine/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://aor.ca/product/pro-thyroid/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://aor.ca/product/pro-tri-b12/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://aor.ca/product/pro-vision/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://aor.ca/product/pro-vitamin-c/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://aor.ca/product/psyllium-curcumin/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://aor.ca/product/triphlax-750/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://aor.ca/product/zinc-copper-balance/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://apexbotanicals.com/product/scutellaria-baicalensis-chinese-skullcap/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://apexbotanicals.com/product/uncaria-tomentosa-cats-claw/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://bioticscanada.com/product/5-mthf-plus-forte/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://bioticscanada.com/product/a-d-p-anti-dysbiosis-product-120t/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://bioticscanada.com/product/acti-mag-plus/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://bioticscanada.com/product/adb5-plus/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://bioticscanada.com/product/adhs-120t-may-help-activate-ampk/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://bioticscanada.com/product/amino-sport/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://bioticscanada.com/product/b12-2000/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://bioticscanada.com/product/beta-plus/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://bioticscanada.com/product/betaine-plus-hp/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://bioticscanada.com/product/bio-allay/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://bioticscanada.com/product/bio-b-100/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://bioticscanada.com/product/bio-fcts/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://bioticscanada.com/product/bio-ggg-b/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://bioticscanada.com/product/bio-multi-plus-fe-and-cu-free/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://bioticscanada.com/product/biomega-1000/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://bioticscanada.com/product/caprin/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://bioticscanada.com/product/chlorocaps/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://bioticscanada.com/product/cytozyme-pt-hpt-ovine-pituitary-hypothalamus/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://bioticscanada.com/product/cytozyme-sp/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://bioticscanada.com/product/de-stress/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://bioticscanada.com/product/hcl-ease/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://bioticscanada.com/product/hcl-plus/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://bioticscanada.com/product/hormone-balance-and-protect/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://bioticscanada.com/product/hydro-zyme/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://bioticscanada.com/product/iag/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://bioticscanada.com/product/immuno-gg/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://bioticscanada.com/product/inositol-from-rice/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://bioticscanada.com/product/intenzyme-forte/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://bioticscanada.com/product/nac/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://bioticscanada.com/product/optic-plus/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://bioticscanada.com/product/optimal-collagen/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://bioticscanada.com/product/optimal-efas-bc/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://bioticscanada.com/product/phosphatidyl-choline/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://bioticscanada.com/product/phosphatidylserine/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://bioticscanada.com/product/progreens/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://bioticscanada.com/product/red-yeast-rice/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://bioticscanada.com/product/sleeptides/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://bioticscanada.com/product/thyrostim/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://bioticscanada.com/product/toleraid/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://bodybio.com/products/balance-oil-softgels-omega-6-3/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://bodybio.com/products/bodybio-pc-1300-mg-cap/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://bodybio.com/products/remineralize/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://bodyhealth.com/products/perfectamino-electrolytes-passion-fruit/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://bodyhealth.com/products/perfectamino-powder-chocolate/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://bodyhealth.com/products/perfectamino-powder-lemon-lime/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://bodyhealth.com/products/perfectamino-powder-mixed-berry/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://bodyhealth.com/products/perfectamino-powder-mocha/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://bodyhealth.com/products/perfectamino-powder-vanilla/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://ca.thorne.com/products/dp/whey-protein-isolate-vanilla/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://canprev.ca/products/d3-and-k2-organic-coconut-oil/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://canprev.ca/products/inno-q-nol-100mg/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://canprev.ca/products/magnesium-bisglycinate-200-gentle/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://cellcore.com/products/bc-atp/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://cellcore.com/products/bowel-mover/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://cellcore.com/products/carboxy/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://cellcore.com/products/cardioimmune/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://cellcore.com/products/ct-biotic/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://cellcore.com/products/ct-minerals/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://cellcore.com/products/ct-zyme/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://cellcore.com/products/cytoimmune/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://cellcore.com/products/d3-k2-pro/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://cellcore.com/products/drainage-activator/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://cellcore.com/products/gco/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://cellcore.com/products/hm-et-binder/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://cellcore.com/products/ifc/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://cellcore.com/products/is-bab/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://cellcore.com/products/is-bart/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://cellcore.com/products/is-boost/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://cellcore.com/products/is-borr/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://cellcore.com/products/jumpstart-kit/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://cellcore.com/products/kl-support/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://cellcore.com/products/lymphactiv/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://cellcore.com/products/me-support/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://cellcore.com/products/metabolic-activator/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://cellcore.com/products/methyl-b-complex/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://cellcore.com/products/mitoactive/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://cellcore.com/products/myc-support-kit/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://cellcore.com/products/para-2/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://cellcore.com/products/para-3/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://cellcore.com/products/para-4/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://cellcore.com/products/para-kit/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://cellcore.com/products/s-tro/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://cellcore.com/products/step-1-energy-and-drainage/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://cellcore.com/products/step-2-gut-and-immune-support/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://cellcore.com/products/step-3-whole-body-immune-support/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://cellcore.com/products/step-4-systemic-detox/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://cellcore.com/products/trimag-complex/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://cellcore.com/products/viradchem-binder/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://clinicalnutritioncenters.com/products/smart-silver-32-oz-by-desbio/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://clinicalnutritioncenters.com/products/smart-silver-gel-2-oz-by-desbio/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://codeage.com/products/liposomal-ovarian-inositol,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://cytomatrix.ca/products/zinc-citrate-50mg/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://desbio.com/product/bottle/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://globalhealing.com/products/vitamin-b12-5000-mcg/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://harmonicarts.ca/products/5-mushroom-cacao/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://harmonicarts.ca/products/bee-pollen-dried/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://harmonicarts.ca/products/bio-shield-tincture/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://harmonicarts.ca/products/chaga-mushroom-syrup/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://harmonicarts.ca/products/chlorella-powder-organic/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://harmonicarts.ca/products/cilantro-tincture/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://harmonicarts.ca/products/cold-defense-tincture/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://harmonicarts.ca/products/elderberry-syrup/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://harmonicarts.ca/products/female-harmony-tincture/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://harmonicarts.ca/products/green-power-blend/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://harmonicarts.ca/products/herbal-bitters-tincture/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://harmonicarts.ca/products/immune-depth-tincture/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://harmonicarts.ca/products/klear-kidney-tincture/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://harmonicarts.ca/products/maca-organic-gelatinized/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://harmonicarts.ca/products/moringa-leaf-powder-organic/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://harmonicarts.ca/products/mullein-tincture/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://harmonicarts.ca/products/schisandra-berry-tincture/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://harmonicarts.ca/products/sea-veg-blend-organic/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://harmonicarts.ca/products/shilajit-powder/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://harmonicarts.ca/products/spirulina-powder-organic/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://harmonicarts.ca/products/throat-spray/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://harmonicarts.ca/products/uplifted-spirits-tincture/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://harmonicarts.ca/products/vira-support-tincture/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://heiltropfen.com/products/calcium-carbonate-powder/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://heiltropfen.com/products/magnesium-chloride-hexahydrate-powder/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://heiltropfen.com/products/methylene-blue-powder/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://heiltropfen.com/products/vitamin-c-powder/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://heiltropfen.com/products/zeolite-capsules-3xtma/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://heiltropfen.com/products/zeolite-clinoptilolite-3xtma-powder/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://heiltropfen.com/products/zeolite-clinoptilolite-powder/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://invivohealthcare.com/products/bio-me-femme-v/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://nfh.ca/product/ashwagandha-sap/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://nfh.ca/product/berberine-sap-2/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://nfh.ca/product/candida-sap/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://nfh.ca/product/coriolus-versicolor-sap-coriolus-versicolor-capsule/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://nfh.ca/product/egcg-sap-green-tea-extract-capsule/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://nfh.ca/product/inflacalm-sap/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://nfh.ca/product/intensity-sap-new-50-billion-cfu-capsule/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://nfh.ca/product/liver-sap/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://nfh.ca/product/magnesium-sap-magnesium-capsule/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://nfh.ca/product/melatonin/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://nfh.ca/product/prenatal-sap/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://nfh.ca/product/probio-sap-11-billion-cfu-capsule/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://nfh.ca/product/recovery-sap-50-billion-cfu-capsule/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://nfh.ca/product/reishi-sap-reishi-capsule/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://nfh.ca/product/trident-sap-65-10-epa-100-mg-dha-softgel/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://nfh.ca/product/trident-sap-66-33-epa-330-mg-dha-softgel/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://nfh.ca/product/trident-sap-66-33-natural-lemon-flavour-epa-330-mg-dha-softgel/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://nfh.ca/product/vitamin-d3-sap-1-000-iu-liquid-25-mcg-drop/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://pinestreetclinic.com/products/genestra-d-mulsion-1000-natural-lemon-flavor/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://priorityonevitamins.com/products/adrenal-250mg-90-capsules/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://priorityonevitamins.com/products/beta-glucan-500mg-100-vegetarian-capsules,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://priorityonevitamins.com/products/bio-vegetarian-new-90-tablets/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://priorityonevitamins.com/products/mega-stress-90-capsules/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://priorityonevitamins.com/products/sibozyme-180-vegetarian-capsules,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://priorityonevitamins.com/products/thyroid-glandular-support-for-the-benefit-of-a-healthy-thyroid/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://professional.nutramedix.com/products/whol40-binder-plus-120-vegetable-capsules/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://professional.nutramedix.com/products/whol40-dandelion/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://professional.nutramedix.com/products/whol40-liposomal-glutathione-60-vegetable-capsules/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://professional.nutramedix.com/products/whol40-nattokinase-60-vegetable-capsules/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://professional.nutramedix.com/products/whol40-serrapeptase-capsules/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://professional.nutramedix.com/products/whol40-serrapeptase-vegetable-capsules/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://realmushrooms.com/products/5-defenders-for-pets-bulk-powder/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://realmushrooms.com/products/5-defenders-organic-mushroom-blend-capsules/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://realmushrooms.com/products/5-defenders-organic-mushroom-complex-bulk-powder/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://realmushrooms.com/products/lions-mane-calm/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
https://realmushrooms.com/products/organic-chaga-extract-capsules/,2,2,REMOVED_AS_AUTHORITATIVE_SOURCE
